Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-01-16,137.89999389648438,136.83999633789062,137.4499969482422,137.25,10783800.0,130.0254669189453,JPM
2020-01-17,138.2899932861328,137.32000732421875,137.5399932861328,138.1999969482422,14697700.0,130.92544555664062,JPM
2020-01-21,138.07000732421875,136.69000244140625,137.19000244140625,136.83999633789062,8474200.0,129.6370391845703,JPM
2020-01-22,137.39999389648438,136.3800048828125,137.24000549316406,136.67999267578125,7549100.0,129.4854278564453,JPM
2020-01-23,136.74000549316406,134.72000122070312,135.7100067138672,136.5399932861328,9345700.0,129.3528289794922,JPM
2020-01-24,136.42999267578125,132.32000732421875,136.3699951171875,133.14999389648438,15166400.0,126.1412582397461,JPM
2020-01-27,132.94000244140625,129.7100067138672,130.27000427246094,132.02999877929688,12860500.0,125.0802230834961,JPM
2020-01-28,134.97000122070312,132.47999572753906,132.83999633789062,134.42999267578125,13062800.0,127.3538818359375,JPM
2020-01-29,135.5399932861328,133.69000244140625,134.80999755859375,134.22999572753906,9326000.0,127.16442108154297,JPM
2020-01-30,136.1300048828125,132.69000244140625,132.69000244140625,135.88999938964844,9048900.0,128.73703002929688,JPM
2020-01-31,134.8300018310547,131.47000122070312,134.49000549316406,132.36000061035156,12785200.0,125.39285278320312,JPM
2020-02-03,134.24000549316406,132.66000366210938,132.66000366210938,133.3699951171875,10021100.0,126.34967803955078,JPM
2020-02-04,136.60000610351562,135.0800018310547,135.5500030517578,135.2899932861328,9157100.0,128.16860961914062,JPM
2020-02-05,137.72999572753906,136.00999450683594,136.57000732421875,137.58999633789062,10150700.0,130.34756469726562,JPM
2020-02-06,138.2899932861328,137.11000061035156,138.24000549316406,137.61000061035156,8992300.0,130.36651611328125,JPM
2020-02-07,137.6699981689453,136.3000030517578,136.72999572753906,137.1699981689453,6379800.0,129.94964599609375,JPM
2020-02-10,137.85000610351562,136.75,136.9499969482422,137.74000549316406,5960700.0,130.4896697998047,JPM
2020-02-11,138.82000732421875,137.77999877929688,138.25999450683594,138.0,6578600.0,130.73599243164062,JPM
2020-02-12,139.2899932861328,137.8000030517578,138.60000610351562,138.0,7958000.0,130.73599243164062,JPM
2020-02-13,138.33999633789062,136.39999389648438,137.75,137.8800048828125,7447500.0,130.62229919433594,JPM
2020-02-14,138.19000244140625,136.94000244140625,137.83999633789062,137.4600067138672,6627600.0,130.2244110107422,JPM
2020-02-18,137.7100067138672,135.0500030517578,137.33999633789062,135.63999938964844,8996400.0,128.50018310546875,JPM
2020-02-19,138.38999938964844,136.33999633789062,136.91000366210938,137.49000549316406,7071200.0,130.25283813476562,JPM
2020-02-20,138.36000061035156,136.52999877929688,137.1699981689453,137.49000549316406,7422800.0,130.25283813476562,JPM
2020-02-21,136.9199981689453,134.9199981689453,136.5500030517578,135.80999755859375,9772800.0,128.6612548828125,JPM
2020-02-24,133.1999969482422,130.8000030517578,131.44000244140625,132.16000366210938,13618400.0,125.2033920288086,JPM
2020-02-25,132.22999572753906,125.58999633789062,131.0,126.26000213623047,20797200.0,119.61394500732422,JPM
2020-02-26,128.9499969482422,126.33999633789062,126.93000030517578,126.63999938964844,24825600.0,119.97394561767578,JPM
2020-02-27,125.62000274658203,121.30000305175781,122.91000366210938,121.37000274658203,23005500.0,114.98133850097656,JPM
2020-02-28,118.48999786376953,112.66000366210938,117.5199966430664,116.11000061035156,45931400.0,109.99821472167969,JPM
2020-03-02,121.58000183105469,114.45999908447266,116.62999725341797,121.5199966430664,27355400.0,115.12345123291016,JPM
2020-03-03,122.94999694824219,116.23999786376953,120.97000122070312,116.95999908447266,32547700.0,110.80348205566406,JPM
2020-03-04,120.19000244140625,114.69999694824219,118.33000183105469,119.8499984741211,25795900.0,113.54135131835938,JPM
2020-03-05,116.43000030517578,112.58000183105469,115.66999816894531,113.97000122070312,25025600.0,107.97086334228516,JPM
2020-03-06,110.31999969482422,105.0199966430664,106.26000213623047,108.08000183105469,38159400.0,102.39090728759766,JPM
2020-03-09,99.2300033569336,93.0,96.56999969482422,93.44000244140625,40352000.0,88.52151489257812,JPM
2020-03-10,101.27999877929688,94.58000183105469,99.0,100.69999694824219,31102700.0,95.39936065673828,JPM
2020-03-11,100.05000305175781,94.55000305175781,97.69999694824219,95.95999908447266,38127000.0,90.90887451171875,JPM
2020-03-12,96.95999908447266,86.31999969482422,89.58999633789062,88.05000305175781,49725200.0,83.41524505615234,JPM
2020-03-13,103.98999786376953,92.0,95.98999786376953,103.91000366210938,38543300.0,98.4404067993164,JPM
2020-03-16,93.9800033569336,84.55000305175781,85.19999694824219,88.36000061035156,38589700.0,83.70892333984375,JPM
2020-03-17,97.44000244140625,87.5,90.88999938964844,93.76000213623047,35239800.0,88.8246841430664,JPM
2020-03-18,90.79000091552734,80.36000061035156,87.66999816894531,83.88999938964844,41525600.0,79.4742202758789,JPM
2020-03-19,88.11000061035156,76.91000366210938,81.55999755859375,85.30000305175781,32175100.0,80.80998992919922,JPM
2020-03-20,89.45999908447266,82.4800033569336,86.30000305175781,83.5,30150800.0,79.104736328125,JPM
2020-03-23,83.75,78.08999633789062,82.68000030517578,79.02999877929688,32536600.0,74.87002563476562,JPM
2020-03-24,90.0999984741211,82.9000015258789,84.9000015258789,88.43000030517578,34363200.0,83.77523040771484,JPM
2020-03-25,95.1500015258789,84.54000091552734,89.23999786376953,91.7300033569336,38111700.0,86.90153503417969,JPM
2020-03-26,98.56999969482422,93.54000091552734,94.08000183105469,98.12000274658203,29826300.0,92.95516967773438,JPM
2020-03-27,94.83999633789062,90.55000305175781,93.19000244140625,91.12999725341797,30041500.0,86.3331069946289,JPM
2020-03-30,94.08999633789062,89.30000305175781,90.6500015258789,93.5,21656900.0,88.57836151123047,JPM
2020-03-31,94.16999816894531,89.33999633789062,92.05000305175781,90.02999877929688,23379300.0,85.291015625,JPM
2020-04-01,86.55999755859375,83.25,85.0999984741211,84.36000061035156,28029600.0,79.91947174072266,JPM
2020-04-02,87.91000366210938,82.95999908447266,83.51000213623047,87.51000213623047,24018000.0,82.9036636352539,JPM
2020-04-03,87.4800033569336,82.7699966430664,86.0,84.05000305175781,21199400.0,80.45320892333984,JPM
2020-04-06,90.98999786376953,87.69999694824219,88.98999786376953,89.45999908447266,26820800.0,85.63169860839844,JPM
2020-04-07,94.5,90.37999725341797,94.44999694824219,90.63999938964844,22563800.0,86.7612075805664,JPM
2020-04-08,94.86000061035156,90.55000305175781,92.0999984741211,94.30000305175781,22903300.0,90.26457977294922,JPM
2020-04-09,104.38999938964844,96.88999938964844,96.91999816894531,102.76000213623047,42055900.0,98.36255645751953,JPM
2020-04-13,103.11000061035156,97.30000305175781,103.11000061035156,98.19000244140625,26911900.0,93.98811340332031,JPM
2020-04-14,102.0,93.63999938964844,101.0199966430664,95.5,46151300.0,91.41322326660156,JPM
2020-04-15,92.02999877929688,90.12999725341797,91.1500015258789,90.79000091552734,30118600.0,86.90479278564453,JPM
2020-04-16,90.56999969482422,87.05000305175781,90.2300033569336,87.33000183105469,32449600.0,83.59285736083984,JPM
2020-04-17,95.69999694824219,90.95999908447266,92.0,95.18000030517578,30191900.0,91.10691833496094,JPM
2020-04-20,94.70999908447266,90.45999908447266,92.47000122070312,91.70999908447266,23679400.0,87.78541564941406,JPM
2020-04-21,91.37999725341797,88.33000183105469,88.62000274658203,89.05000305175781,23035000.0,85.23925018310547,JPM
2020-04-22,91.87000274658203,89.18000030517578,90.69000244140625,89.33999633789062,16662400.0,85.51683044433594,JPM
2020-04-23,91.27999877929688,89.26000213623047,89.73999786376953,89.38999938964844,16638800.0,85.56468963623047,JPM
2020-04-24,91.0999984741211,88.48999786376953,90.63999938964844,90.70999908447266,15809200.0,86.82820129394531,JPM
2020-04-27,95.62999725341797,91.54000091552734,91.94000244140625,94.62000274658203,22870200.0,90.5708999633789,JPM
2020-04-28,98.36000061035156,95.02999877929688,97.80999755859375,95.29000091552734,20238900.0,91.21221923828125,JPM
2020-04-29,99.44999694824219,97.2699966430664,99.08000183105469,97.86000061035156,20462600.0,93.67223358154297,JPM
2020-04-30,96.83999633789062,94.55000305175781,95.5999984741211,95.76000213623047,19127600.0,91.662109375,JPM
2020-05-01,93.73999786376953,91.83999633789062,93.5,93.25,18547700.0,89.25951385498047,JPM
2020-05-04,92.66999816894531,90.80000305175781,92.0199966430664,92.13999938964844,15725900.0,88.19700622558594,JPM
2020-05-05,94.20999908447266,91.9000015258789,93.6500015258789,92.0,18064100.0,88.0630111694336,JPM
2020-05-06,92.76000213623047,89.93000030517578,92.16000366210938,90.2699966430664,20978000.0,86.40702056884766,JPM
2020-05-07,92.91000366210938,90.58000183105469,91.33999633789062,91.20999908447266,16771900.0,87.30680084228516,JPM
2020-05-08,94.08000183105469,92.11000061035156,92.80000305175781,92.69999694824219,20487800.0,88.73304748535156,JPM
2020-05-11,91.11000061035156,89.33000183105469,91.11000061035156,89.97000122070312,31907600.0,86.11988067626953,JPM
2020-05-12,90.79000091552734,86.9000015258789,90.1500015258789,87.02999877929688,27962900.0,83.30569458007812,JPM
2020-05-13,86.86000061035156,83.4000015258789,86.37999725341797,84.02999877929688,35451600.0,80.43406677246094,JPM
2020-05-14,88.11000061035156,82.4000015258789,82.72000122070312,87.5199966430664,35152500.0,83.77471923828125,JPM
2020-05-15,87.27999877929688,85.30000305175781,86.8499984741211,85.9000015258789,26099000.0,82.22404479980469,JPM
2020-05-18,91.1500015258789,87.87999725341797,88.69000244140625,90.44999694824219,30504400.0,86.57933807373047,JPM
2020-05-19,91.19999694824219,88.58999633789062,90.05000305175781,88.66999816894531,19597300.0,84.87550354003906,JPM
2020-05-20,92.38999938964844,90.37000274658203,90.70999908447266,91.33000183105469,20552400.0,87.42168426513672,JPM
2020-05-21,91.76000213623047,89.66999816894531,90.2699966430664,90.16999816894531,14621400.0,86.31131744384766,JPM
2020-05-22,90.36000061035156,88.72000122070312,90.01000213623047,89.47000122070312,13557900.0,85.64126586914062,JPM
2020-05-26,97.5,92.61000061035156,92.88999938964844,95.81999969482422,41233900.0,91.71953582763672,JPM
2020-05-27,102.58000183105469,98.80000305175781,102.06999969482422,101.37000274658203,39402000.0,97.03204345703125,JPM
2020-05-28,102.94999694824219,99.4000015258789,102.94000244140625,99.86000061035156,24713900.0,95.58665466308594,JPM
2020-05-29,99.18000030517578,96.77999877929688,98.66000366210938,97.30999755859375,26526400.0,93.1457748413086,JPM
2020-06-01,99.51000213623047,97.37999725341797,97.75,98.5999984741211,15176800.0,94.38056945800781,JPM
2020-06-02,100.41999816894531,97.93000030517578,100.27999877929688,98.93000030517578,21195000.0,94.69644165039062,JPM
2020-06-03,104.91999816894531,101.05999755859375,101.58000183105469,104.2699966430664,25941100.0,99.80792999267578,JPM
2020-06-04,106.61000061035156,102.79000091552734,103.81999969482422,106.44000244140625,26784700.0,101.88507080078125,JPM
2020-06-05,115.7699966430664,109.52999877929688,114.93000030517578,111.2300033569336,42231000.0,106.4700927734375,JPM
2020-06-08,114.19000244140625,111.94000244140625,113.41000366210938,113.44999694824219,24881800.0,108.5950927734375,JPM
2020-06-09,111.62999725341797,109.01000213623047,110.6500015258789,110.54000091552734,17031100.0,105.80962371826172,JPM
2020-06-10,110.51000213623047,105.8499984741211,110.45999908447266,106.05999755859375,24913300.0,101.52132415771484,JPM
2020-06-11,101.58000183105469,96.54000091552734,100.02999877929688,97.20999908447266,36259200.0,93.05005645751953,JPM
2020-06-12,101.12999725341797,97.33000183105469,100.70999908447266,99.87000274658203,24856800.0,95.5962142944336,JPM
2020-06-15,101.43000030517578,95.87000274658203,96.41999816894531,101.25,22153600.0,96.91717529296875,JPM
2020-06-16,105.68000030517578,99.30999755859375,105.37000274658203,102.05999755859375,22193600.0,97.6925048828125,JPM
2020-06-17,102.54000091552734,99.20999908447266,102.52999877929688,99.4800033569336,15639800.0,95.22291564941406,JPM
2020-06-18,100.5199966430664,98.12999725341797,98.66999816894531,98.94000244140625,16591900.0,94.70601654052734,JPM
2020-06-19,100.5999984741211,96.7300033569336,100.52999877929688,97.80999755859375,40371200.0,93.62437438964844,JPM
2020-06-22,97.94999694824219,96.54000091552734,97.25,96.75,16216900.0,92.60973358154297,JPM
2020-06-23,99.97000122070312,97.8499984741211,98.97000122070312,97.93000030517578,15381400.0,93.73924255371094,JPM
2020-06-24,96.83999633789062,94.30999755859375,96.75,94.66000366210938,22919800.0,90.60916900634766,JPM
2020-06-25,98.20999908447266,94.26000213623047,94.3499984741211,97.95999908447266,25743600.0,93.76795959472656,JPM
2020-06-26,95.37000274658203,92.0,95.11000061035156,92.58999633789062,41896300.0,88.62775421142578,JPM
2020-06-29,94.48999786376953,92.18000030517578,93.4000015258789,93.0,18499700.0,89.02021789550781,JPM
2020-06-30,94.66000366210938,92.56999969482422,92.83000183105469,94.05999755859375,19137000.0,90.03484344482422,JPM
2020-07-01,95.70999908447266,93.02999877929688,94.88999938964844,93.26000213623047,18755700.0,89.26908874511719,JPM
2020-07-02,94.95999908447266,91.93000030517578,94.73999786376953,92.66000366210938,27845600.0,89.55904388427734,JPM
2020-07-06,95.19999694824219,93.4800033569336,94.43000030517578,95.0,18625300.0,91.82073974609375,JPM
2020-07-07,94.0999984741211,92.0,93.81999969482422,92.31999969482422,25757200.0,89.23043060302734,JPM
2020-07-08,93.33999633789062,91.80000305175781,92.29000091552734,93.30000305175781,18762200.0,90.1776351928711,JPM
2020-07-09,94.12000274658203,90.77999877929688,93.5199966430664,91.27999877929688,25600800.0,88.22522735595703,JPM
2020-07-10,96.83999633789062,91.87000274658203,92.0,96.2699966430664,28954200.0,93.04823303222656,JPM
2020-07-13,99.2699966430664,96.2300033569336,98.7300033569336,97.6500015258789,32079200.0,94.38206481933594,JPM
2020-07-14,99.94999694824219,96.63999938964844,98.37000274658203,98.20999908447266,42731700.0,94.9233169555664,JPM
2020-07-15,101.29000091552734,98.6500015258789,100.88999938964844,99.7300033569336,22508400.0,96.3924560546875,JPM
2020-07-16,101.22000122070312,98.55000305175781,98.77999877929688,100.01000213623047,16886900.0,96.66307830810547,JPM
2020-07-17,100.08000183105469,98.13999938964844,100.0,98.16000366210938,16137700.0,94.87499237060547,JPM
2020-07-20,98.38999938964844,97.26000213623047,97.43000030517578,97.30000305175781,14458100.0,94.04377746582031,JPM
2020-07-21,100.05000305175781,97.63999938964844,97.70999908447266,99.41000366210938,17798100.0,96.0831527709961,JPM
2020-07-22,100.12999725341797,97.52999877929688,99.6500015258789,98.69000244140625,14271200.0,95.38725280761719,JPM
2020-07-23,99.3499984741211,97.97000122070312,98.5,98.9800033569336,12870200.0,95.66754150390625,JPM
2020-07-24,99.80000305175781,97.94000244140625,99.5999984741211,98.27999877929688,12744200.0,94.99097442626953,JPM
2020-07-27,97.62999725341797,96.16999816894531,97.51000213623047,96.9000015258789,11959100.0,93.65715789794922,JPM
2020-07-28,97.88999938964844,96.5,96.5,97.31999969482422,11754300.0,94.06310272216797,JPM
2020-07-29,99.70999908447266,97.0,97.06999969482422,99.68000030517578,12743500.0,96.3441162109375,JPM
2020-07-30,97.73999786376953,96.05000305175781,97.54000091552734,97.0199966430664,14834800.0,93.77313232421875,JPM
2020-07-31,96.93000030517578,95.25,96.4800033569336,96.63999938964844,14535000.0,93.40585327148438,JPM
2020-08-03,97.56999969482422,95.8499984741211,97.0199966430664,96.0999984741211,12962800.0,92.88392639160156,JPM
2020-08-04,95.94999694824219,95.02999877929688,95.91000366210938,95.55000305175781,13366200.0,92.35233306884766,JPM
2020-08-05,98.47000122070312,95.72000122070312,95.87000274658203,97.20999908447266,15260900.0,93.95677947998047,JPM
2020-08-06,98.0999984741211,96.54000091552734,97.58000183105469,97.23999786376953,10482100.0,93.98577880859375,JPM
2020-08-07,99.48999786376953,96.55999755859375,96.93000030517578,99.37999725341797,14743700.0,96.05416107177734,JPM
2020-08-10,102.04000091552734,100.02999877929688,100.11000061035156,100.63999938964844,14989900.0,97.2719955444336,JPM
2020-08-11,106.16000366210938,103.51000213623047,103.86000061035156,103.81999969482422,31518600.0,100.34556579589844,JPM
2020-08-12,106.43000030517578,101.70999908447266,106.16000366210938,102.94000244140625,19240800.0,99.4950180053711,JPM
2020-08-13,103.36000061035156,101.63999938964844,102.0,102.37000274658203,13598600.0,98.944091796875,JPM
2020-08-14,103.30999755859375,101.41999816894531,101.5,102.41000366210938,12134400.0,98.9827651977539,JPM
2020-08-17,102.0,99.52999877929688,101.5,99.70999908447266,14988000.0,96.37311553955078,JPM
2020-08-18,99.91000366210938,98.12000274658203,99.91000366210938,98.31999969482422,13246500.0,95.02963256835938,JPM
2020-08-19,100.58999633789062,98.33999633789062,98.91999816894531,98.55000305175781,13533000.0,95.25193786621094,JPM
2020-08-20,98.02999877929688,96.80000305175781,97.26000213623047,97.37000274658203,13672600.0,94.1114273071289,JPM
2020-08-21,98.56999969482422,96.94000244140625,97.2699966430664,97.31999969482422,12228300.0,94.06310272216797,JPM
2020-08-24,100.20999908447266,97.41999816894531,98.44999694824219,100.05999755859375,17898300.0,96.71139526367188,JPM
2020-08-25,101.9800033569336,99.80000305175781,101.2699966430664,100.5,13648900.0,97.13668060302734,JPM
2020-08-26,100.2699966430664,99.05000305175781,99.94000244140625,99.08999633789062,12052400.0,95.77385711669922,JPM
2020-08-27,102.6500015258789,99.0,99.0,102.3499984741211,22163900.0,98.92475891113281,JPM
2020-08-28,103.25,101.80999755859375,103.13999938964844,102.7699966430664,13756700.0,99.33069610595703,JPM
2020-08-31,102.18000030517578,100.0199966430664,102.12000274658203,100.19000244140625,14219400.0,96.83704376220703,JPM
2020-09-01,100.87000274658203,99.04000091552734,99.55000305175781,100.13999938964844,11595600.0,96.7887191772461,JPM
2020-09-02,101.94000244140625,99.55999755859375,99.94999694824219,101.6500015258789,14475700.0,98.2481918334961,JPM
2020-09-03,104.98999786376953,100.63999938964844,103.31999969482422,101.33000183105469,23281200.0,97.93890380859375,JPM
2020-09-04,105.20999908447266,101.37000274658203,104.05000305175781,103.5199966430664,26325500.0,100.05561828613281,JPM
2020-09-08,103.56999969482422,99.4800033569336,102.9800033569336,99.91999816894531,22108600.0,96.57608795166016,JPM
2020-09-09,101.69000244140625,99.55999755859375,100.80000305175781,100.87000274658203,13434000.0,97.49429321289062,JPM
2020-09-10,102.41999816894531,99.63999938964844,101.4000015258789,99.83000183105469,15922800.0,96.48909759521484,JPM
2020-09-11,101.36000061035156,99.58999633789062,99.97000122070312,101.06999969482422,13784300.0,97.68760681152344,JPM
2020-09-14,103.45999908447266,101.37000274658203,101.51000213623047,102.47000122070312,19017400.0,99.0407485961914,JPM
2020-09-15,102.8499984741211,99.13999938964844,102.7300033569336,99.27999877929688,23683000.0,95.9574966430664,JPM
2020-09-16,101.12999725341797,98.76000213623047,99.43000030517578,99.69999694824219,19270600.0,96.36344909667969,JPM
2020-09-17,99.33999633789062,97.70999908447266,98.69999694824219,98.55999755859375,18290100.0,95.26160430908203,JPM
2020-09-18,99.48999786376953,97.44000244140625,97.88999938964844,98.3499984741211,20121600.0,95.05862426757812,JPM
2020-09-21,96.05000305175781,93.81999969482422,95.19999694824219,95.30999755859375,28378800.0,92.120361328125,JPM
2020-09-22,95.66000366210938,93.66999816894531,94.95999908447266,94.2699966430664,19257000.0,91.11517333984375,JPM
2020-09-23,95.3499984741211,92.66000366210938,94.77999877929688,92.73999786376953,19952700.0,89.6363754272461,JPM
2020-09-24,94.30000305175781,91.37999725341797,92.31999969482422,92.66000366210938,18366500.0,89.55904388427734,JPM
2020-09-25,93.72000122070312,91.87000274658203,92.05000305175781,93.47000122070312,13293100.0,90.34193420410156,JPM
2020-09-28,96.93000030517578,94.3499984741211,95.05999755859375,96.16000366210938,20894100.0,92.94192504882812,JPM
2020-09-29,96.02999877929688,94.33000183105469,96.02999877929688,95.3499984741211,12848200.0,92.15901947021484,JPM
2020-09-30,97.19999694824219,95.26000213623047,95.3499984741211,96.2699966430664,16400600.0,93.04823303222656,JPM
2020-10-01,97.7699966430664,96.02999877929688,97.12000274658203,96.97000122070312,15778700.0,93.72481536865234,JPM
2020-10-02,98.58999633789062,95.08999633789062,95.25,97.88999938964844,15149600.0,94.61402893066406,JPM
2020-10-05,99.25,97.52999877929688,98.31999969482422,99.04000091552734,13871900.0,96.61380767822266,JPM
2020-10-06,100.86000061035156,97.51000213623047,100.06999969482422,98.0199966430664,19220400.0,95.61878967285156,JPM
2020-10-07,100.3499984741211,98.66999816894531,98.95999908447266,99.7300033569336,16358500.0,97.28691101074219,JPM
2020-10-08,101.91999816894531,99.9000015258789,100.51000213623047,101.77999877929688,15659000.0,99.28667449951172,JPM
2020-10-09,102.11000061035156,100.11000061035156,102.0,101.19999694824219,13689100.0,98.72089385986328,JPM
2020-10-12,103.0,100.8499984741211,101.0999984741211,102.44000244140625,16058000.0,99.9305191040039,JPM
2020-10-13,103.22000122070312,100.26000213623047,103.0,100.77999877929688,21697300.0,98.31117248535156,JPM
2020-10-14,101.93000030517578,100.0999984741211,101.02999877929688,100.22000122070312,15204100.0,97.764892578125,JPM
2020-10-15,101.77999877929688,99.04000091552734,99.0999984741211,101.72000122070312,17171200.0,99.22815704345703,JPM
2020-10-16,102.33000183105469,100.72000122070312,101.41000366210938,101.51000213623047,13275000.0,99.02330017089844,JPM
2020-10-19,101.87000274658203,99.55999755859375,101.5999984741211,99.80000305175781,11725700.0,97.35519409179688,JPM
2020-10-20,101.7699966430664,100.12000274658203,100.30999755859375,100.37000274658203,11257100.0,97.9112319946289,JPM
2020-10-21,100.98999786376953,99.33000183105469,100.36000061035156,99.37000274658203,10730500.0,96.93572235107422,JPM
2020-10-22,103.23999786376953,99.30999755859375,99.31999969482422,102.87999725341797,14837200.0,100.35973358154297,JPM
2020-10-23,104.44999694824219,102.93000030517578,103.5,103.80999755859375,15087600.0,101.26696014404297,JPM
2020-10-26,102.69999694824219,100.25,102.6500015258789,101.23999786376953,12410700.0,98.7599105834961,JPM
2020-10-27,100.91999816894531,99.16000366210938,100.51000213623047,99.33000183105469,10391700.0,96.89669799804688,JPM
2020-10-28,98.30000305175781,96.06999969482422,97.5,96.54000091552734,16389500.0,94.17504119873047,JPM
2020-10-29,97.9800033569336,95.23999786376953,96.12000274658203,97.16999816894531,14208800.0,94.78961944580078,JPM
2020-10-30,98.41999816894531,96.2300033569336,97.91000366210938,98.04000091552734,15194500.0,95.6383056640625,JPM
2020-11-02,100.87999725341797,97.86000061035156,99.38999938964844,100.25,15011600.0,97.7941665649414,JPM
2020-11-03,104.73999786376953,102.69000244140625,103.0199966430664,103.41000366210938,17482600.0,100.87676239013672,JPM
2020-11-04,102.06999969482422,98.93000030517578,101.0,100.25,18886500.0,97.7941665649414,JPM
2020-11-05,105.0999984741211,101.0,101.05999755859375,104.3499984741211,17837400.0,101.7937240600586,JPM
2020-11-06,105.0999984741211,102.38999938964844,105.02999877929688,102.95999908447266,12552800.0,100.43778228759766,JPM
2020-11-09,118.9000015258789,110.3499984741211,113.16000366210938,116.9000015258789,47792400.0,114.03629302978516,JPM
2020-11-10,117.44999694824219,114.69000244140625,117.3499984741211,116.5199966430664,20539300.0,113.66558837890625,JPM
2020-11-11,116.95999908447266,113.95999908447266,116.88999938964844,114.77999877929688,14443400.0,111.96822357177734,JPM
2020-11-12,113.95999908447266,112.05999755859375,112.52999877929688,113.37000274658203,22063000.0,110.59276580810547,JPM
2020-11-13,114.86000061035156,113.56999969482422,114.69999694824219,114.08000183105469,11847900.0,111.28536987304688,JPM
2020-11-16,118.61000061035156,115.7300033569336,117.79000091552734,117.30000305175781,19858600.0,114.4264907836914,JPM
2020-11-17,116.44000244140625,114.58000183105469,115.38999938964844,116.11000061035156,14553200.0,113.26564025878906,JPM
2020-11-18,118.61000061035156,115.19999694824219,117.33999633789062,115.25,12571200.0,112.42671203613281,JPM
